id.case,responsemode,mergeid,q1,q1a,q1b,q1bb,q1b_dk,q1c,q2,q2a,q2b,q2bb,q2b_dk,q2c,q3,q3a,q3b,q3bb,q3b_dk,q3c,q4a,q4b,q4c,q4d,q4e,q5a,q5b,q5c,q5d,q6,q7,q8_1,q8_2,q8_3,q8_4,q8_5,q8_6,q8_7,q8_8,q8_9,q8b,Q8a,q9a,q9b,q9c,q9d,q9e,q9f,q9g,q9h,q9i,q9j,q9k,q9l,q9m,q9n,q9o,q9p,q9.1,q10,q10a_oth,q10b,q11,q11a,q12,q12aa,q13a2,q13a3,q13ap,q13_sum,q14b,q14b2,q14b3,q14bp,q14_sum,q13_q14_sum,q15_hhold_1,q15_hhold_2,q15_hhold_3,q15_hhold_4,q15_hhold_5,q15_hhold_6,q15_hhold_7,q15_hhold_8,q15_hhold_9,q15_hhold_10,q15_hhold_11,q15_hhold_12,q16,q17,q18,q18_oth,q19,q20,q21,q22,q23,q24,q25,q26,q27,q28a_1,q28a_2,q28a_3,q28a_4,q28a_5,q28a_6,q28a_7,q28a_8,q28a_9,q28a_10,q28a_oth,q28b,q29,q30_1,q30_2,q30_3,q30_4,q30_oth,q31_1,q31_2,q31_3,q31_4,q31_5,q32_1,q32_2,q32_3,q32_4,q32_5,q32_6,q32_7,q32_8,q32_9,q33,q33a,q33dk,q34,mins_activ_bkdwn,mins_any_bkdwn,activity_level,mins_total_activ,mins_total_any,lsoa_name,location,weight,inactive1,inactive2,walk10minsbr,cycle10minsbr,sports10minsbr,dayswalk_rbr,dayscycle_rbr,dayssport_rbr,ns_sec,ns_sec_summ,dep_children,no_dep_children,receive_oow_ben,low_income_fam,workage_ndc_bens,original_area_code,postcode_clean,postcode_lsoa21cd,postcode_lsoa21nm,postcode_ward24nm,postcode_lad24nm,postcode_lookup_status,area_interest_code,area_assignment_source,area_interest_name,broad_area_name,area_classification_changed,area_correction_reason,area_uncertainty_reason,area_classification_uncertain,area_validation_note
e56ec479-4af9-4e79-8489-dde551bc0840,2.0,4366.0,1.0,7.0,3,,,1.0,2.0,,,,,,2.0,,,,,,1.0,1.0,2.0,2.0,5.0,11.0,11.0,11.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,2.0,,1.0,Female,1.0,55,,1.0,0.0,0.0,3.0,,3.0,,,,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,2.0,,,,1.0,2.0,2.0,,,8.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,Marsh Barton,0.0,0.0,1.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,2.0,EX4 1RG,9.0,9.0,3.0,1260.0,1260.0,10.0,1.0,0.573038,,,1.0,2.0,2.0,7.0,8.0,8.0,7.0,3.0,,,2.0,2.0,2.0,10.0,EX4 1RG,E01019975,Exeter 010A,St Thomas,Exeter,matched,10.0,authoritative_postcode_consensus,Exeter: Cowick - Newman Road area,St Thomas,False,,,False,
e5a10b20-ec27-4066-a049-622855a7ee1f,1.0,134.0,1.0,2.0,1,,,1.0,2.0,,,,,,2.0,,,,,,2.0,2.0,2.0,1.0,1.0,8.0,8.0,7.0,9.0,3.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,,1.0,Female,1.0,48,,1.0,0.0,2.0,2.0,,4.0,,,,1.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,9.0,,,1.0,1.0,1.0,2.0,,,2.0,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,"6,500.00",,EX2 8JE,5.0,5.0,2.0,120.0,120.0,1.0,1.0,0.924037,,,1.0,2.0,2.0,2.0,8.0,8.0,2.0,1.0,,,1.0,3.0,3.0,1.0,EX2 8JE,E01019972,Exeter 014E,Alphington,Exeter,matched,1.0,reviewed_postcode_override,Exeter: Alphington Road - Ebrington Road area,St Thomas,False,Alphington Road-area postcode; fixes spreadsheet row 1525,,False,
e5a6e170-0c24-4658-b4ff-285c5a5c3102,2.0,1358.0,1.0,7.0,2,,,1.0,1.0,4.0,1,,,1.0,1.0,4.0,,40,,1.0,1.0,1.0,1.0,1.0,3.0,9.0,11.0,11.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,3.0,4.0,3.0,2.0,3.0,3.0,5.0,2.0,3.0,,5.0,3.0,3.0,3.0,5.0,5.0,,1.0,Female,1.0,32,,1.0,0.0,0.0,2.0,,2.0,0.0,3.0,0.0,,3.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,1.0,,,,1.0,2.0,1.0,,,2.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,4.0,St Thomas,1.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,2.0,EX2 5LU,9.0,9.0,3.0,1240.0,1240.0,4.0,1.0,2.687448,,,1.0,1.0,1.0,7.0,4.0,4.0,2.0,1.0,1.0,,1.0,1.0,2.0,4.0,EX2 5LU,E01020014,Exeter 013D,Priory,Exeter,matched,4.0,authoritative_postcode_consensus,Exeter: Burnthouse Lane area (Rifford Road),Wonford,False,,,False,
e5ee1276-8908-4ad0-be66-2cf1ec3f0d87,3.0,60124.0,1.0,1.0,,30,,1.0,2.0,,,,,,2.0,,,,,,4.0,2.0,2.0,1.0,1.0,3.0,4.0,4.0,9.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,4.0,3.0,2.0,1.0,2.0,1.0,1.0,4.0,,1.0,Female,1.0,72,,1.0,0.0,0.0,1.0,,1.0,0.0,0.0,0.0,,0.0,1.0,,,,,,,,,,,,,1.0,1.0,8.0,,,1.0,1.0,1.0,3.0,,,2.0,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,"1,000.00",,EX2 4SW,3.0,3.0,2.0,30.0,30.0,2.0,1.0,0.573038,,,1.0,2.0,2.0,1.0,8.0,8.0,2.0,1.0,,1.0,2.0,2.0,2.0,2.0,EX2 4SW,E01020010,Exeter 013B,Priory,Exeter,matched,3.0,reviewed_postcode_override,Exeter: Burnthouse Lane area (Poets),Wonford,True,,,False,
e6016910-7b38-4ae5-816e-10b0245f27f3,2.0,8902.0,2.0,,,,,,2.0,,,,,,2.0,,,,,,4.0,4.0,4.0,2.0,4.0,4.0,2.0,2.0,10.0,4.0,2.0,,,,,,,,,,,,3.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,,1.0,3.0,1.0,3.0,1.0,1.0,,1.0,Female,1.0,41,,1.0,0.0,0.0,1.0,,1.0,0.0,0.0,1.0,,1.0,2.0,,,,,,,,,,,,,1.0,1.0,2.0,,,,3.0,,,,,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Ex2 4TH,0.0,0.0,0.0,1.0,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,"2,440.00",,EX5 7FP,1.0,1.0,1.0,0.0,0.0,21.0,2.0,0.40276,1.0,1.0,2.0,2.0,2.0,8.0,8.0,8.0,3.0,2.0,1.0,,1.0,1.0,2.0,21.0,EX5 7FP,E01034624,East Devon 022A,Cranbrook,East Devon,matched,21.0,authoritative_non_exeter_postcode,Cranbrook,Cranbrook,False,,,False,
e6021295-96ab-44b2-877e-54d4177e7394,1.0,1304.0,1.0,7.0,,30,,2.0,2.0,,,,,,2.0,,,,,,2.0,2.0,2.0,2.0,6.0,8.0,8.0,8.0,8.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Dk,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,No,1.0,Female,1.0,73,,1.0,0.0,0.0,4.0,,4.0,,,,1.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,8.0,,,1.0,1.0,2.0,2.0,,,8.0,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,2.0,EX2 5LN,1.0,6.0,1.0,0.0,210.0,4.0,1.0,0.573038,1.0,2.0,2.0,2.0,2.0,8.0,8.0,8.0,7.0,3.0,,,2.0,2.0,2.0,4.0,EX2 5LN,E01020014,Exeter 013D,Priory,Exeter,matched,4.0,authoritative_postcode_consensus,Exeter: Burnthouse Lane area (Rifford Road),Wonford,False,,,False,
e649638e-1a25-4091-8668-6eadd003d275,1.0,9158.0,2.0,,,,,,2.0,,,,,,1.0,2.0,1,,,1.0,2.0,2.0,2.0,2.0,2.0,7.0,7.0,7.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Make decisions myself,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,5.0,4.0,4.0,,2.0,Male,1.0,57,,1.0,0.0,0.0,1.0,,1.0,0.0,0.0,0.0,,0.0,1.0,,,,,,,,,,,,,2.0,,1.0,,,,2.0,,,1.0,,6.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,Exeter,1.0,0.0,0.0,1.0,Various places,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,1.0,EX5 7GB,5.0,5.0,2.0,120.0,120.0,21.0,2.0,0.352829,,,2.0,2.0,1.0,8.0,8.0,2.0,2.0,1.0,,1.0,3.0,2.0,3.0,21.0,EX5 7GB,E01034624,East Devon 022A,Cranbrook,East Devon,matched,21.0,authoritative_non_exeter_postcode,Cranbrook,Cranbrook,False,,,False,
e64df165-fc2c-4091-b953-4e02cea31043,2.0,6918.0,1.0,6.0,1,15,,1.0,2.0,,,,,,1.0,3.0,3,,,1.0,2.0,2.0,2.0,2.0,2.0,8.0,7.0,5.0,4.0,3.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,3.0,3.0,1.0,3.0,3.0,2.0,2.0,2.0,5.0,,2.0,2.0,3.0,1.0,2.0,2.0,Exonia Bowls Club,1.0,Female,1.0,78,,1.0,0.0,0.0,2.0,,2.0,1.0,0.0,0.0,,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,8.0,,,1.0,1.0,1.0,1.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,EX4 7EJ,8.0,8.0,3.0,990.0,990.0,17.0,1.0,0.547293,,,1.0,2.0,1.0,6.0,8.0,3.0,3.0,2.0,1.0,,3.0,3.0,2.0,17.0,EX4 7EJ,E01020000,Exeter 002D,Pennsylvania,Exeter,matched,17.0,authoritative_postcode_consensus,Exeter: Stoke Hill,Mincinglake,False,,,False,
e655eb66-1265-44a0-9f95-591ac7fffe7a,1.0,351.0,1.0,7.0,,30,,2.0,2.0,,,,,,1.0,3.0,,30,,1.0,2.0,2.0,2.0,2.0,2.0,11.0,11.0,10.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,2.0,5.0,2.0,2.0,2.0,2.0,4.0,4.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,Male,1.0,28,,1.0,0.0,0.0,2.0,,2.0,,,,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,12.0,,,1.0,1.0,2.0,3.0,,,4.0,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,2.0,EX4 7JJ,4.0,7.0,2.0,90.0,300.0,2.0,1.0,3.080834,,,2.0,2.0,1.0,8.0,8.0,3.0,3.0,2.0,,,2.0,2.0,2.0,2.0,EX4 7JJ,E01019991,Exeter 002B,Mincinglake and Whipton,Exeter,matched,2.0,authoritative_postcode_consensus,Exeter: Beacon Heath area,Beacon Heath,False,,,False,
e65ddea4-4fc5-4b64-81d6-6a7fad1586ce,1.0,8654.0,1.0,7.0,1,,,1.0,2.0,,,,,,1.0,3.0,2,,,1.0,1.0,1.0,1.0,1.0,2.0,8.0,8.0,9.0,3.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,Use spaces that are free Woodbury common the beaches woods Killerton estate,1.0,Female,1.0,44,,1.0,0.0,0.0,1.0,,1.0,0.0,1.0,2.0,,3.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,2.0,,,,1.0,2.0,4.0,,,9.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,Exeter,1.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,2.0,EX5 7DX,8.0,8.0,3.0,780.0,780.0,21.0,2.0,0.40276,,,1.0,2.0,1.0,7.0,8.0,3.0,10.0,5.0,1.0,,1.0,1.0,2.0,21.0,EX5 7DX,E01034624,East Devon 022A,Cranbrook,East Devon,matched,21.0,authoritative_non_exeter_postcode,Cranbrook,Cranbrook,False,,,False,
e68c379b-f87b-4bdd-8281-fd322c96a6cf,1.0,6930.0,2.0,,,,,,2.0,,,,,,2.0,,,,,,5.0,3.0,3.0,4.0,4.0,5.0,6.0,3.0,5.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Nowhere,2.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,No,1.0,Female,1.0,40,,1.0,0.0,0.0,1.0,,1.0,0.0,0.0,0.0,,0.0,1.0,,,,,,,,,,,,,1.0,1.0,10.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,EX4 7EQ,1.0,1.0,1.0,0.0,0.0,17.0,1.0,0.924037,1.0,1.0,2.0,2.0,2.0,8.0,8.0,8.0,8.0,3.0,,1.0,2.0,2.0,2.0,17.0,EX4 7EQ,E01020000,Exeter 002D,Pennsylvania,Exeter,matched,17.0,authoritative_postcode_consensus,Exeter: Stoke Hill,Mincinglake,False,,,False,
e68dcf38-b52e-40ad-b0e0-30805df16306,1.0,9840.0,1.0,7.0,1,30,,1.0,2.0,,,,,,2.0,,,,,,1.0,1.0,1.0,1.0,5.0,11.0,11.0,11.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,No,1.0,Female,1.0,25,,1.0,0.0,0.0,2.0,,2.0,0.0,0.0,0.0,,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,1.0,,,,1.0,2.0,1.0,,,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,Devon,1.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,2.0,EX5 7JF,8.0,8.0,3.0,630.0,630.0,21.0,2.0,0.681884,,,1.0,2.0,2.0,7.0,8.0,8.0,3.0,2.0,,1.0,2.0,2.0,2.0,21.0,EX5 7JF,E01034624,East Devon 022A,Cranbrook,East Devon,matched,21.0,authoritative_non_exeter_postcode,Cranbrook,Cranbrook,False,,,False,
e6d268f9-c73a-4eda-a5f3-c1c992b60dc9,1.0,9165.0,1.0,7.0,,30,,1.0,2.0,,,,,,1.0,3.0,1,,,1.0,1.0,1.0,1.0,1.0,2.0,8.0,8.0,8.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Husband,,2.0,5.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,4.0,2.0,2.0,Cranbrook education campus,1.0,Female,1.0,33,,1.0,0.0,0.0,2.0,,2.0,2.0,0.0,0.0,,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,2.0,,,,1.0,1.0,3.0,,,2.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,Taunton,0.0,0.0,0.0,1.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,"4,600.00",,EX5 7GB,7.0,7.0,3.0,390.0,390.0,21.0,2.0,0.681884,,,1.0,2.0,1.0,7.0,8.0,3.0,2.0,1.0,1.0,,2.0,2.0,2.0,21.0,EX5 7GB,E01034624,East Devon 022A,Cranbrook,East Devon,matched,21.0,authoritative_non_exeter_postcode,Cranbrook,Cranbrook,False,,,False,
e7423d4e-d3f7-4426-8fc6-9af0f0d18cd3,1.0,8840.0,1.0,4.0,,35,,1.0,2.0,,,,,,2.0,,,,,,2.0,3.0,2.0,2.0,2.0,7.0,6.0,8.0,2.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,5.0,1.0,1.0,Exmouth sea front and led centre,2.0,Male,1.0,44,,1.0,0.0,0.0,2.0,,2.0,0.0,0.0,0.0,,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,1.0,,,,1.0,2.0,3.0,,,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,6.0,W1A 1AA,0.0,1.0,0.0,1.0,Nothing,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,"8,500.00",,EX5 7FJ,5.0,5.0,2.0,140.0,140.0,21.0,2.0,0.67796,,,1.0,2.0,2.0,4.0,8.0,8.0,2.0,1.0,,1.0,2.0,2.0,2.0,21.0,EX5 7FJ,E01034625,East Devon 022B,Cranbrook,East Devon,matched,21.0,authoritative_non_exeter_postcode,Cranbrook,Cranbrook,False,,,False,
e7a2dd40-2fd9-4d54-a4cf-2f942f5d8d04,2.0,8512.0,1.0,7.0,,40,,3.0,2.0,,,,,,1.0,3.0,,30,,1.0,2.0,2.0,2.0,2.0,2.0,8.0,7.0,8.0,7.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,3.0,2.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,,3.0,2.0,1.0,5.0,2.0,2.0,,1.0,Female,1.0,39,,1.0,0.0,0.0,1.0,,1.0,0.0,1.0,0.0,,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,,,,1.0,2.0,3.0,,,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,EX2 7JQ,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,2.0,EX5 7BQ,4.0,7.0,2.0,90.0,370.0,21.0,2.0,0.40276,,,3.0,2.0,1.0,9.0,8.0,3.0,3.0,2.0,1.0,,2.0,2.0,2.0,21.0,EX5 7BQ,E01034626,East Devon 022C,Cranbrook,East Devon,matched,21.0,authoritative_non_exeter_postcode,Cranbrook,Cranbrook,False,,,False,
e7a6bc82-a8c2-4593-a8a3-4896fddbcd7a,1.0,3994.0,1.0,2.0,0,20,,2.0,2.0,,,,,,2.0,,,,,,2.0,2.0,4.0,2.0,4.0,11.0,11.0,10.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Na,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,5.0,1.0,1.0,2.0,4.0,NA,1.0,Female,1.0,66,,1.0,0.0,0.0,2.0,,2.0,0.0,0.0,0.0,,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,8.0,,,1.0,1.0,2.0,1.0,,,5.0,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,2.0,EX4 1RJ,1.0,3.0,1.0,0.0,40.0,9.0,1.0,0.573038,1.0,2.0,2.0,2.0,2.0,8.0,8.0,8.0,3.0,2.0,,1.0,2.0,2.0,2.0,9.0,EX4 1RJ,E01019974,Exeter 012B,St Thomas,Exeter,matched,9.0,authoritative_postcode_consensus,Exeter: Cowick - Barley Farm Road area,St Thomas,False,,,False,
e7b8ef2b-0011-4df0-8114-4ae92536d2c1,1.0,8674.0,1.0,7.0,,30,,1.0,2.0,,,,,,1.0,4.0,,35,,1.0,2.0,2.0,2.0,2.0,2.0,9.0,9.0,9.0,9.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Family,,2.0,5.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,3.0,1.0,1.0,5.0,1.0,1.0,,2.0,Male,1.0,40,,1.0,0.0,0.0,2.0,,2.0,0.0,1.0,0.0,,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,1.0,,,,1.0,1.0,3.0,,,2.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,5.0,Exeter,1.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,EX5 7DZ,7.0,7.0,3.0,350.0,350.0,21.0,2.0,0.67796,,,1.0,2.0,1.0,7.0,8.0,4.0,2.0,1.0,1.0,,2.0,2.0,2.0,21.0,EX5 7DZ,E01034623,East Devon 021F,Whimple & Rockbeare,East Devon,matched,21.0,authoritative_non_exeter_postcode,Cranbrook,Cranbrook,False,,,False,
e7bfc9c7-3bb3-4665-9fb3-3e5d65ff2b30,1.0,3231.0,1.0,7.0,1,,,1.0,2.0,,,,,,1.0,1.0,1,,,2.0,2.0,2.0,2.0,2.0,4.0,9.0,9.0,10.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,N0,2.0,Male,1.0,53,,4.0,2.0,1.0,2.0,,5.0,0.0,0.0,0.0,,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,3.0,,,,,,,2.0,1.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,Ex2 7br,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,2.0,EX4 4EB,7.0,7.0,3.0,420.0,480.0,7.0,1.0,1.516186,,,1.0,2.0,2.0,7.0,8.0,8.0,3.0,2.0,,1.0,2.0,2.0,2.0,7.0,EX4 4EB,E01020018,Exeter 008E,St David's,Exeter,matched,7.0,authoritative_postcode_consensus,Exeter: City Centre West,St David's,False,,,False,
e7ddd77d-31cf-444e-9e66-a58f7af574a9,3.0,60973.0,1.0,5.0,,45,,1.0,2.0,,,,,,1.0,4.0,,20,,1.0,2.0,1.0,2.0,1.0,2.0,11.0,11.0,9.0,8.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,Pinhoe playing field,2.0,Male,1.0,64,,1.0,0.0,0.0,1.0,,1.0,0.0,0.0,0.0,,0.0,1.0,,,,,,,,,,,,,2.0,,1.0,,,,1.0,1.0,2.0,,,4.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,TA21 9AQ,0.0,0.0,0.0,1.0,Too far,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,"5,000.00",,EX4 8HL,7.0,7.0,3.0,305.0,305.0,18.0,1.0,0.741132,,,1.0,2.0,1.0,5.0,8.0,4.0,3.0,2.0,,1.0,2.0,2.0,2.0,18.0,EX4 8HL,E01020005,Exeter 003E,Pinhoe,Exeter,matched,18.0,authoritative_postcode_consensus,Exeter: Summerway area,Whipton,False,,,False,
e85e1e9d-175e-416c-ac91-7e56f05fbf6c,1.0,4375.0,1.0,2.0,1,,,1.0,2.0,,,,,,2.0,,,,,,2.0,3.0,5.0,5.0,5.0,4.0,7.0,9.0,10.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,My support group,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,,1.0,Female,1.0,68,,1.0,0.0,0.0,1.0,,1.0,0.0,0.0,0.0,,0.0,1.0,,,,,,,,,,,,,1.0,2.0,8.0,,,1.0,1.0,1.0,2.0,,,8.0,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,230.00,,,EX4 1ED,5.0,5.0,2.0,120.0,120.0,11.0,1.0,0.573038,,,1.0,2.0,2.0,2.0,8.0,8.0,6.0,3.0,,1.0,1.0,2.0,2.0,11.0,EX4 1ED,E01019985,Exeter 005E,Exwick,Exeter,matched,11.0,authoritative_postcode_consensus,Exeter: Exwick - Cemetery area,Exwick,False,,,False,
